time_boot_ms,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
734340,580,-7029,-3115,-6826,763,-7305,0,0,0
734840,1381,-6174,-5572,-4211,1064,-5710,0,0,0
735340,1841,-1462,-8105,-6906,-4611,-3764,0,0,0
735840,1918,401,-7882,-840,7036,-1274,0,0,0
736340,2528,455,-7875,1001,-6514,1351,0,0,0
736840,17,620,-7757,-1556,-241,1023,0,0,0
737340,216,428,-8214,-2406,-7741,-2846,0,0,0
737840,-1125,494,-7670,-3841,-2701,806,0,0,0
738340,-931,53,-7860,2355,-1192,-5143,0,0,0
738840,-1618,-1725,-7571,-689,-540,-209,0,0,0
739340,-1724,-626,-7718,-873,-186,130,0,0,0
739840,-1426,-1202,-7651,-69,2,70,0,0,0
740340,-1436,-1350,-7640,169,-90,-126,0,0,0
740840,-1452,-1710,-7559,1231,-77,-3,0,0,0
741340,-1292,-1413,-7731,-456,-140,327,0,0,0
741840,-1850,-1974,-7829,67,-440,-25,0,0,0
742340,-1170,-2063,-7423,489,-243,-245,0,0,0
742840,-1327,-2325,-7476,1230,158,-451,0,0,0
743340,-1432,-2218,-7565,84,-52,-32,0,0,0
743840,-1069,-2160,-7457,-555,383,385,0,0,0
744340,-1607,-2192,-7522,368,-150,-251,0,0,0
744840,-1238,-2446,-7378,770,92,-276,0,0,0
745340,-1152,-3461,-6997,746,-75,131,0,0,0
745840,-1519,-2918,-7136,-1614,-481,2411,0,0,0
746340,-1785,-1950,-7412,-641,569,408,0,0,0
746840,-1449,-1996,-7514,836,-591,35,0,0,0
747340,-1152,-1675,-7643,-5415,3157,-141,0,0,0
747840,1295,4062,-6884,-3458,1196,263,0,0,0
748340,1023,3424,-7091,-1710,1255,119,0,0,0
748840,1840,4084,-6689,-6018,4008,1750,0,0,0
749340,2502,5410,-6821,-3042,-5454,3076,0,0,0
749840,1094,5531,-4603,-2478,-2806,5851,0,0,0
750340,2223,5051,-5346,219,-2956,475,0,0,0
750840,2463,6281,-2750,-1905,661,1292,0,0,0
751340,3102,7211,-2114,695,-671,-1497,0,0,0
751980,3257,7290,-2094,359,-154,185,0,0,0
752440,3166,7083,-2040,219,-356,498,0,0,0
752940,3113,7264,-2075,-55,142,119,0,0,0
753440,3127,7230,-1958,62,-53,400,0,0,0
753940,3374,7120,-1947,85,-5,348,0,0,0
754440,3368,7225,-2065,-40,-24,-26,0,0,0
754940,3370,7185,-2032,-79,44,-154,0,0,0
755440,3365,7079,-2056,39,-109,161,0,0,0
755940,3341,7054,-2065,35,81,251,0,0,0
756440,3275,7111,-2002,-162,70,-262,0,0,0
756940,3401,7180,-1994,45,-95,247,0,0,0
757440,3358,7137,-2027,83,75,59,0,0,0
757940,3328,7127,-2018,-71,45,150,0,0,0
758440,3313,7182,-1917,19,2,-23,0,0,0
758940,3363,7163,-1958,-42,13,-108,0,0,0
759440,3376,7097,-1976,-151,-38,36,0,0,0
759940,3309,7129,-2053,21,72,-196,0,0,0
760440,3298,7116,-2068,-96,92,-28,0,0,0
760940,3333,7174,-2000,0,-25,-345,0,0,0
761440,3310,7103,-2058,83,-40,163,0,0,0
761940,3879,7471,-2328,940,181,1225,0,0,0
762440,2837,4983,-2814,12720,967,741,0,0,0
762940,2108,5612,-5467,11445,405,176,0,0,0
763440,3509,1163,-6971,9497,2330,6531,0,0,0
763940,3833,-244,-7162,-877,146,37,0,0,0
764440,3967,117,-7019,-351,303,-5,0,0,0
764940,4178,165,-6969,-165,337,119,0,0,0
765440,4226,70,-6918,310,-133,234,0,0,0
765940,4129,36,-6964,389,383,97,0,0,0
766440,4217,-28,-6927,-179,79,11,0,0,0
766940,4225,56,-6930,-292,373,27,0,0,0
767440,4202,-71,-6991,87,-51,4,0,0,0
767940,4405,-563,-6806,894,809,-143,0,0,0
768440,5349,-761,-6181,592,921,243,0,0,0
768940,6075,-970,-5596,861,1188,-116,0,0,0
769440,6964,-164,-4611,340,936,800,0,0,0
769950,7077,621,-4186,734,-756,610,0,0,0
770440,6619,-310,-4876,2403,-1742,-143,0,0,0
770940,7002,-567,-4334,172,43,-316,0,0,0
771440,6976,-604,-4252,0,25,-220,0,0,0
771940,7037,-943,-4164,186,109,402,0,0,0
772440,7039,-862,-4152,133,25,204,0,0,0
772940,6977,-608,-4306,-291,-87,-191,0,0,0
773450,7018,-874,-4162,218,221,64,0,0,0
